UTC Time,Latitude,Longitude,GForce,satCount
135136,51.465685,5.374398,0.29,20
135136,51.465685,5.374398,0.31,20
135136,51.465685,5.374398,0.38,20
135137,51.46581,5.374353,0.32,20
135137,51.46581,5.374353,0.33,20
135137,51.46581,5.374353,0.4,20
135137,51.46581,5.374353,0.37,20
135137,51.46581,5.374353,0.37,20
135137,51.46581,5.374353,0.42,20
135137,51.46581,5.374353,0.34,20
135137,51.46581,5.374353,0.44,20
135137,51.46581,5.374353,0.33,20
135137,51.46581,5.374353,0.54,20
135138,51.465927,5.374348,0.4,20
135138,51.465927,5.374348,0.42,20
135138,51.465927,5.374348,0.54,20
135138,51.465927,5.374348,0.52,20
135138,51.465927,5.374348,0.48,20
135138,51.465927,5.374348,0.45,20
135138,51.465927,5.374348,0.49,20
135138,51.465927,5.374348,0.62,20
135138,51.465927,5.374348,0.53,20
135138,51.465927,5.374348,0.5,20
135139,51.46603,5.374405,0.45,20
135139,51.46603,5.374405,0.49,20
135139,51.46603,5.374405,0.38,20
135139,51.46603,5.374405,0.38,20
135139,51.46603,5.374405,0.35,20
135139,51.46603,5.374405,0.29,20
135139,51.46603,5.374405,0.33,20
135139,51.46603,5.374405,0.26,20
135139,51.46603,5.374405,0.36,20
135139,51.46603,5.374405,0.3,20
135140,51.466103,5.374525,0.44,20
135140,51.466103,5.374525,0.46,20
135140,51.466103,5.374525,0.42,20
135140,51.466103,5.374525,0.49,20
135140,51.466103,5.374525,0.49,20
135140,51.466103,5.374525,0.49,20
135140,51.466103,5.374525,0.52,20
135140,51.466103,5.374525,0.46,20
135140,51.466103,5.374525,0.49,20
135140,51.466103,5.374525,0.54,20
135141,51.466124,5.374692,0.48,20
135141,51.466124,5.374692,0.52,20
135141,51.466124,5.374692,0.45,20
135141,51.466124,5.374692,0.38,20
135141,51.466124,5.374692,0.33,20
135141,51.466124,5.374692,0.34,20
135141,51.466124,5.374692,0.41,20
135141,51.466124,5.374692,0.38,20
135141,51.466124,5.374692,0.4,20
135141,51.466124,5.374692,0.34,20
135142,51.466112,5.374868,0.34,20
135142,51.466112,5.374868,0.38,20
135142,51.466112,5.374868,0.35,20
135142,51.466112,5.374868,0.37,20
135142,51.466112,5.374868,0.38,20
135142,51.466112,5.374868,0.42,20
135142,51.466112,5.374868,0.43,20
135142,51.466112,5.374868,0.42,20
135142,51.466112,5.374868,0.46,20
135142,51.466112,5.374868,0.39,20
135143,51.466059,5.375033,0.3,20
135143,51.466059,5.375033,0.34,20
135143,51.466059,5.375033,0.41,20
135143,51.466059,5.375033,0.4,20
135143,51.466059,5.375033,0.46,20
135143,51.466059,5.375033,0.47,20
135143,51.466059,5.375033,0.43,20
135143,51.466059,5.375033,0.46,20
135143,51.466059,5.375033,0.46,20
135144,51.465986,5.375172,0.44,19
135144,51.465986,5.375172,0.49,19
135144,51.465986,5.375172,0.37,19
135144,51.465986,5.375172,0.41,19
135144,51.465986,5.375172,0.4,19
135144,51.465986,5.375172,0.43,19
135144,51.465986,5.375172,0.43,19
135144,51.465986,5.375172,0.4,19
135144,51.465986,5.375172,0.46,19
135144,51.465986,5.375172,0.42,19
135144,51.465986,5.375172,0.43,19
135145,51.465902,5.375255,0.43,20
135145,51.465902,5.375255,0.42,20
135145,51.465902,5.375255,0.44,20
135145,51.465902,5.375255,0.42,20
135145,51.465902,5.375255,0.33,20
135145,51.465902,5.375255,0.48,20
135145,51.465902,5.375255,0.32,20
135145,51.465902,5.375255,0.51,20
135145,51.465902,5.375255,0.29,20
135145,51.465902,5.375255,0.41,20
135146,51.46581,5.375253,0.41,20
135146,51.46581,5.375253,0.51,20
135146,51.46581,5.375253,0.45,20
135146,51.46581,5.375253,0.64,20
135146,51.46581,5.375253,0.3,20
135146,51.46581,5.375253,0.39,20
135146,51.46581,5.375253,0.45,20
135146,51.46581,5.375253,0.49,20
135146,51.46581,5.375253,0.49,20
135147,51.465703,5.375148,0.45,20
135147,51.465703,5.375148,0.56,20
135147,51.465703,5.375148,0.57,20
135147,51.465703,5.375148,0.33,20
135147,51.465703,5.375148,0.23,20
135147,51.465703,5.375148,0.18,20
135147,51.465703,5.375148,0.25,20
135147,51.465703,5.375148,0.27,20
135147,51.465703,5.375148,0.44,20
135147,51.465703,5.375148,0.67,20
135148,51.465605,5.374978,0.6,20
135148,51.465605,5.374978,0.58,20
135148,51.465605,5.374978,0.53,20
135148,51.465605,5.374978,0.61,20
135148,51.465605,5.374978,0.55,20
135148,51.465605,5.374978,0.6,20
135148,51.465605,5.374978,0.63,20
135148,51.465605,5.374978,0.71,20
135148,51.465605,5.374978,0.66,20
135148,51.465605,5.374978,0.68,20
135149,51.465535,5.37481,0.65,21
135149,51.465535,5.37481,0.72,21
135149,51.465535,5.37481,0.63,21
135149,51.465535,5.37481,0.58,21
135149,51.465535,5.37481,0.6,21
135149,51.465535,5.37481,0.62,21
135149,51.465535,5.37481,0.64,21
135149,51.465535,5.37481,0.63,21
135149,51.465535,5.37481,0.58,21
135149,51.465535,5.37481,0.61,21
135150,51.465453,5.374671,0.59,21
135150,51.465453,5.374671,0.63,21
135150,51.465453,5.374671,0.64,21
135150,51.465453,5.374671,0.6,21
135150,51.465453,5.374671,0.64,21
135150,51.465453,5.374671,0.59,21
135150,51.465453,5.374671,0.65,21
135150,51.465453,5.374671,0.58,21
135150,51.465453,5.374671,0.55,21
135150,51.465453,5.374671,0.55,21
135151,51.465366,5.374647,0.57,21
135151,51.465366,5.374647,0.69,21
135151,51.465366,5.374647,0.68,21
135151,51.465366,5.374647,0.68,21
135151,51.465366,5.374647,0.69,21
135151,51.465366,5.374647,0.65,21
135151,51.465366,5.374647,0.82,21
135151,51.465366,5.374647,0.66,21
135151,51.465366,5.374647,0.74,21
135151,51.465366,5.374647,0.71,21
135152,51.465273,5.374711,0.84,21
135152,51.465273,5.374711,0.71,21
135152,51.465273,5.374711,0.75,21
135152,51.465273,5.374711,0.66,21
135152,51.465273,5.374711,0.71,21
135152,51.465273,5.374711,0.67,21
135152,51.465273,5.374711,0.66,21
135152,51.465273,5.374711,0.68,21
135152,51.465273,5.374711,0.64,21
135152,51.465273,5.374711,0.66,21
135153,51.465225,5.374861,0.64,21
135153,51.465225,5.374861,0.66,21
135153,51.465225,5.374861,0.62,21
135153,51.465225,5.374861,0.69,21
135153,51.465225,5.374861,0.66,21
135153,51.465225,5.374861,0.72,21
135153,51.465225,5.374861,0.72,21
135153,51.465225,5.374861,0.63,21
135153,51.465225,5.374861,0.66,21
135153,51.465225,5.374861,0.74,21
135154,51.465242,5.375042,0.67,21
135154,51.465242,5.375042,0.68,21
135154,51.465242,5.375042,0.64,21
135154,51.465242,5.375042,0.51,21
135154,51.465242,5.375042,0.5,21
135154,51.465242,5.375042,0.54,21
135154,51.465242,5.375042,0.55,21
135154,51.465242,5.375042,0.47,21
135154,51.465242,5.375042,0.45,21
135154,51.465242,5.375042,0.45,21
135155,51.465309,5.375195,0.44,20
135155,51.465309,5.375195,0.46,20
135155,51.465309,5.375195,0.31,20
135155,51.465309,5.375195,0.23,20
135155,51.465309,5.375195,0.23,20
135155,51.465309,5.375195,0.24,20
135155,51.465309,5.375195,0.21,20
135155,51.465309,5.375195,0.23,20
135155,51.465309,5.375195,0.25,20
135155,51.465309,5.375195,0.22,20
135156,51.465423,5.375278,0.29,19
135156,51.465423,5.375278,0.35,19
135156,51.465423,5.375278,0.26,19
135156,51.465423,5.375278,0.29,19
135156,51.465423,5.375278,0.33,19
135156,51.465423,5.375278,0.37,19
135156,51.465423,5.375278,0.41,19
135156,51.465423,5.375278,0.3,19
135156,51.465423,5.375278,0.26,19
135156,51.465423,5.375278,0.34,19
135157,51.465538,5.375383,0.47,18
135157,51.465538,5.375383,0.36,18
135157,51.465538,5.375383,0.35,18
135157,51.465538,5.375383,0.34,18
135157,51.465538,5.375383,0.33,18
135157,51.465538,5.375383,0.43,18
135157,51.465538,5.375383,0.42,18
135157,51.465538,5.375383,0.44,18
135157,51.465538,5.375383,0.46,18
135157,51.465538,5.375383,0.37,18
135158,51.465635,5.375528,0.49,19
135158,51.465635,5.375528,0.49,19
135158,51.465635,5.375528,0.48,19
135158,51.465635,5.375528,0.49,19
135158,51.465635,5.375528,0.53,19
135158,51.465635,5.375528,0.44,19
135158,51.465635,5.375528,0.52,19
135158,51.465635,5.375528,0.42,19
135158,51.465635,5.375528,0.49,19
135158,51.465635,5.375528,0.52,19
135159,51.465698,5.3757,0.51,19
135159,51.465698,5.3757,0.54,19
135159,51.465698,5.3757,0.56,19
135159,51.465698,5.3757,0.36,19
135159,51.465698,5.3757,0.46,19
135159,51.465698,5.3757,0.45,19
135159,51.465698,5.3757,0.43,19
135159,51.465698,5.3757,0.44,19
135159,51.465698,5.3757,0.49,19
135159,51.465698,5.3757,0.5,19
135200,51.465723,5.375888,0.53,19
135200,51.465723,5.375888,0.54,19
135200,51.465723,5.375888,0.5,19
135200,51.465723,5.375888,0.49,19
135200,51.465723,5.375888,0.54,19
135200,51.465723,5.375888,0.5,19
135200,51.465723,5.375888,0.38,19
135200,51.465723,5.375888,0.58,19
135200,51.465723,5.375888,0.4,19
135201,51.465682,5.3761,0.51,19
135201,51.465682,5.3761,0.46,19
135201,51.465682,5.3761,0.55,19
135201,51.465682,5.3761,0.37,19
135201,51.465682,5.3761,0.5,19
135201,51.465682,5.3761,0.53,19
135201,51.465682,5.3761,0.56,19
135201,51.465682,5.3761,0.48,19
135201,51.465682,5.3761,0.49,19
135201,51.465682,5.3761,0.31,19
135202,51.465591,5.376294,0.2,19
135202,51.465591,5.376294,0.22,19
135202,51.465591,5.376294,0.26,19
135202,51.465591,5.376294,0.1,19
135202,51.465591,5.376294,0.11,19
135202,51.465591,5.376294,0.28,19
135202,51.465591,5.376294,0.22,19
135202,51.465591,5.376294,0.33,19
135202,51.465591,5.376294,0.45,19
135202,51.465591,5.376294,0.47,19
135203,51.465451,5.376429,0.49,19
135203,51.465451,5.376429,0.59,19
135203,51.465451,5.376429,0.68,19
135203,51.465451,5.376429,0.72,19
135203,51.465451,5.376429,0.69,19
135203,51.465451,5.376429,0.65,19
135203,51.465451,5.376429,0.63,19
135203,51.465451,5.376429,0.48,19
135203,51.465451,5.376429,0.57,19
135203,51.465451,5.376429,0.54,19
135204,51.465333,5.376555,0.6,19
135204,51.465333,5.376555,0.55,19
135204,51.465333,5.376555,0.54,19
135204,51.465333,5.376555,0.58,19
135204,51.465333,5.376555,0.56,19
135204,51.465333,5.376555,0.61,19
135204,51.465333,5.376555,0.67,19
135204,51.465333,5.376555,0.66,19
135204,51.465333,5.376555,0.65,19
135204,51.465333,5.376555,0.69,19
135205,51.465255,5.3767,0.62,19
135205,51.465255,5.3767,0.65,19
135205,51.465255,5.3767,0.58,19
135205,51.465255,5.3767,0.52,19
135205,51.465255,5.3767,0.4,19
135205,51.465255,5.3767,0.5,19
135205,51.465255,5.3767,0.44,19
135205,51.465255,5.3767,0.41,19
135205,51.465255,5.3767,0.39,19
135205,51.465255,5.3767,0.58,19
135206,51.465229,5.376859,0.44,19
135206,51.465229,5.376859,0.4,19
135206,51.465229,5.376859,0.45,19
135206,51.465229,5.376859,0.49,19
135206,51.465229,5.376859,0.48,19
135206,51.465229,5.376859,0.5,19
135206,51.465229,5.376859,0.41,19
135206,51.465229,5.376859,0.45,19
135206,51.465229,5.376859,0.48,19
135206,51.465229,5.376859,0.38,19
135207,51.465251,5.377002,0.37,19
135207,51.465251,5.377002,0.15,19
135207,51.465251,5.377002,0.15,19
135207,51.465251,5.377002,0.18,19
135207,51.465251,5.377002,0.07,19
135207,51.465251,5.377002,0.06,19
135207,51.465251,5.377002,0.08,19
135207,51.465251,5.377002,0.11,19
135207,51.465251,5.377002,0.07,19
135207,51.465251,5.377002,0.06,19
135208,51.465317,5.377145,0.12,19
135208,51.465317,5.377145,0.17,19
135208,51.465317,5.377145,0.18,19
135208,51.465317,5.377145,0.21,19
135208,51.465317,5.377145,0.32,19
135208,51.465317,5.377145,0.35,19
135208,51.465317,5.377145,0.28,19
135208,51.465317,5.377145,0.33,19
135208,51.465317,5.377145,0.45,19
135208,51.465317,5.377145,0.39,19
135209,51.465373,5.377302,0.46,20
135209,51.465373,5.377302,0.44,20
135209,51.465373,5.377302,0.3,20
135209,51.465373,5.377302,0.31,20
135209,51.465373,5.377302,0.34,20
135209,51.465373,5.377302,0.37,20
135209,51.465373,5.377302,0.42,20
135209,51.465373,5.377302,0.3,20
135209,51.465373,5.377302,0.39,20
135209,51.465373,5.377302,0.43,20
135210,51.465401,5.377474,0.41,20
135210,51.465401,5.377474,0.31,20
135210,51.465401,5.377474,0.35,20
135210,51.465401,5.377474,0.24,20
135210,51.465401,5.377474,0.29,20
135210,51.465401,5.377474,0.27,20
135210,51.465401,5.377474,0.33,20
135210,51.465401,5.377474,0.4,20
135210,51.465401,5.377474,0.3,20
135210,51.465401,5.377474,0.3,20
135211,51.465388,5.377643,0.37,20
135211,51.465388,5.377643,0.28,20
135211,51.465388,5.377643,0.32,20
135211,51.465388,5.377643,0.33,20
135211,51.465388,5.377643,0.36,20
135211,51.465388,5.377643,0.35,20
135211,51.465388,5.377643,0.39,20
135211,51.465388,5.377643,0.36,20
135211,51.465388,5.377643,0.36,20
135211,51.465388,5.377643,0.39,20
135212,51.465351,5.377784,0.38,20
135212,51.465351,5.377784,0.38,20
135212,51.465351,5.377784,0.42,20
135212,51.465351,5.377784,0.35,20
135212,51.465351,5.377784,0.38,20
135212,51.465351,5.377784,0.4,20
135212,51.465351,5.377784,0.41,20
135212,51.465351,5.377784,0.55,20
135212,51.465351,5.377784,0.55,20
135212,51.465351,5.377784,0.56,20
135213,51.465294,5.377874,0.61,20
135213,51.465294,5.377874,0.54,20
135213,51.465294,5.377874,0.59,20
135213,51.465294,5.377874,0.51,20
135213,51.465294,5.377874,0.58,20
135213,51.465294,5.377874,0.56,20
135213,51.465294,5.377874,0.54,20
135213,51.465294,5.377874,0.57,20
135213,51.465294,5.377874,0.51,20
135213,51.465294,5.377874,0.58,20
135214,51.465229,5.377913,0.45,20
135214,51.465229,5.377913,0.41,20
135214,51.465229,5.377913,0.48,20
135214,51.465229,5.377913,0.39,20
135214,51.465229,5.377913,0.49,20
135214,51.465229,5.377913,0.45,20
135214,51.465229,5.377913,0.4,20
135214,51.465229,5.377913,0.47,20
135214,51.465229,5.377913,0.35,20
135214,51.465229,5.377913,0.26,20
135215,51.46517,5.377882,0.23,20
135215,51.46517,5.377882,0.22,20
135215,51.46517,5.377882,0.27,20
135215,51.46517,5.377882,0.25,20
135215,51.46517,5.377882,0.23,20
135215,51.46517,5.377882,0.17,20
135215,51.46517,5.377882,0.22,20
135215,51.46517,5.377882,0.27,20
135215,51.46517,5.377882,0.25,20
135215,51.46517,5.377882,0.21,20
135216,51.465141,5.377758,0.22,20
135216,51.465141,5.377758,0.24,20
135216,51.465141,5.377758,0.24,20
135216,51.465141,5.377758,0.29,20
135216,51.465141,5.377758,0.37,20
135216,51.465141,5.377758,0.34,20
135216,51.465141,5.377758,0.32,20
135216,51.465141,5.377758,0.36,20
135216,51.465141,5.377758,0.38,20
135216,51.465141,5.377758,0.38,20
135217,51.465113,5.377609,0.4,20
135217,51.465113,5.377609,0.32,20
135217,51.465113,5.377609,0.33,20
135217,51.465113,5.377609,0.32,20
135217,51.465113,5.377609,0.13,20
135217,51.465113,5.377609,0.11,20
135217,51.465113,5.377609,0.02,20
135217,51.465113,5.377609,0.08,20
135217,51.465113,5.377609,0.05,20
135217,51.465113,5.377609,0.07,20
135218,51.465077,5.37743,0.08,20
135218,51.465077,5.37743,0.17,20
135218,51.465077,5.37743,0.12,20
135218,51.465077,5.37743,0.24,20
135218,51.465077,5.37743,0.15,20
135218,51.465077,5.37743,0.24,20
135218,51.465077,5.37743,0.18,20
135218,51.465077,5.37743,0.22,20
135218,51.465077,5.37743,0.19,20
135219,51.465036,5.377231,0.18,20
135219,51.465036,5.377231,0.18,20
135219,51.465036,5.377231,0.23,20
135219,51.465036,5.377231,0.19,20
135219,51.465036,5.377231,0.17,20
135219,51.465036,5.377231,0.22,20
135219,51.465036,5.377231,0.18,20
135219,51.465036,5.377231,0.24,20
135219,51.465036,5.377231,0.18,20
135219,51.465036,5.377231,0.16,20
135220,51.464998,5.377017,0.15,20
135220,51.464998,5.377017,0.19,20
135220,51.464998,5.377017,0.21,20
135220,51.464998,5.377017,0.21,20
135220,51.464998,5.377017,0.19,20
135220,51.464998,5.377017,0.23,20
135220,51.464998,5.377017,0.21,20
135220,51.464998,5.377017,0.23,20
135220,51.464998,5.377017,0.24,20
135220,51.464998,5.377017,0.22,20
135221,51.464964,5.376777,0.29,20
135221,51.464964,5.376777,0.27,20
135221,51.464964,5.376777,0.27,20
135221,51.464964,5.376777,0.25,20
135221,51.464964,5.376777,0.3,20
135221,51.464964,5.376777,0.21,20
135221,51.464964,5.376777,0.3,20
135221,51.464964,5.376777,0.3,20
135221,51.464964,5.376777,0.27,20
135221,51.464964,5.376777,0.37,20
135222,51.464939,5.376506,0.17,20
135222,51.464939,5.376506,0.29,20
135222,51.464939,5.376506,0.19,20
135222,51.464939,5.376506,0.22,20
135222,51.464939,5.376506,0.23,20
135222,51.464939,5.376506,0.23,20
135222,51.464939,5.376506,0.23,20
135222,51.464939,5.376506,0.22,20
135222,51.464939,5.376506,0.27,20
135222,51.464939,5.376506,0.3,20
135223,51.464925,5.376204,0.29,20
135223,51.464925,5.376204,0.25,20
135223,51.464925,5.376204,0.19,20
135223,51.464925,5.376204,0.31,20
135223,51.464925,5.376204,0.26,20
135223,51.464925,5.376204,0.37,20
135223,51.464925,5.376204,0.3,20
135223,51.464925,5.376204,0.26,20
135223,51.464925,5.376204,0.3,20
135223,51.464925,5.376204,0.27,20
135224,51.464924,5.375874,0.23,20
135224,51.464924,5.375874,0.14,20
135224,51.464924,5.375874,0.18,20
135224,51.464924,5.375874,0.19,20
135224,51.464924,5.375874,0.17,20
135224,51.464924,5.375874,0.19,20
135224,51.464924,5.375874,0.16,20
135224,51.464924,5.375874,0.22,20
135224,51.464924,5.375874,0.25,20
135224,51.464924,5.375874,0.27,20
135225,51.464942,5.375524,0.26,20
135225,51.464942,5.375524,0.3,20
135225,51.464942,5.375524,0.32,20
135225,51.464942,5.375524,0.24,20
135225,51.464942,5.375524,0.33,20
135225,51.464942,5.375524,0.33,20
135225,51.464942,5.375524,0.32,20
135225,51.464942,5.375524,0.25,20
135225,51.464942,5.375524,0.26,20
135225,51.464942,5.375524,0.21,20
135226,51.464981,5.375167,0.28,20
135226,51.464981,5.375167,0.29,20
135226,51.464981,5.375167,0.37,20
135226,51.464981,5.375167,0.24,20
135226,51.464981,5.375167,0.32,20
135226,51.464981,5.375167,0.14,20
135226,51.464981,5.375167,0.29,20
135226,51.464981,5.375167,0.24,20
135226,51.464981,5.375167,0.35,20
135226,51.464981,5.375167,0.44,20
135227,51.465048,5.374803,0.3,20
135227,51.465048,5.374803,0.33,20
135227,51.465048,5.374803,0.32,20
135227,51.465048,5.374803,0.24,20
135227,51.465048,5.374803,0.32,20
135227,51.465048,5.374803,0.38,20
135227,51.465048,5.374803,0.33,20
135227,51.465048,5.374803,0.26,20
135227,51.465048,5.374803,0.23,20
135227,51.465048,5.374803,0.29,20
135228,51.46514,5.374435,0.37,20
135228,51.46514,5.374435,0.29,20
135228,51.46514,5.374435,0.2,20
135228,51.46514,5.374435,0.13,20
135228,51.46514,5.374435,0.28,20
135228,51.46514,5.374435,0.31,20
135228,51.46514,5.374435,0.27,20
135228,51.46514,5.374435,0.27,20
135228,51.46514,5.374435,0.26,20
135228,51.46514,5.374435,0.39,20
135229,51.465261,5.374077,0.27,20
135229,51.465261,5.374077,0.36,20
135229,51.465261,5.374077,0.24,20
135229,51.465261,5.374077,0.26,20
135229,51.465261,5.374077,0.34,20
135229,51.465261,5.374077,0.32,20
135229,51.465261,5.374077,0.34,20
135229,51.465261,5.374077,0.3,20
135229,51.465261,5.374077,0.33,20
135229,51.465261,5.374077,0.29,20
135230,51.465409,5.373738,0.3,20
135230,51.465409,5.373738,0.26,20
135230,51.465409,5.373738,0.26,20
135230,51.465409,5.373738,0.31,20
135230,51.465409,5.373738,0.3,20
135230,51.465409,5.373738,0.34,20
135230,51.465409,5.373738,0.36,20
135230,51.465409,5.373738,0.33,20
135230,51.465409,5.373738,0.31,20
135230,51.465409,5.373738,0.34,20
135231,51.465583,5.373419,0.26,21
135231,51.465583,5.373419,0.26,21
135231,51.465583,5.373419,0.34,21
135231,51.465583,5.373419,0.2,21
135231,51.465583,5.373419,0.23,21
135231,51.465583,5.373419,0.21,21
135231,51.465583,5.373419,0.25,21
135231,51.465583,5.373419,0.32,21
135231,51.465583,5.373419,0.25,21
135231,51.465583,5.373419,0.38,21
135232,51.465785,5.37313,0.36,21
135232,51.465785,5.37313,0.42,21
135232,51.465785,5.37313,0.3,21
135232,51.465785,5.37313,0.28,21
135232,51.465785,5.37313,0.26,21
135232,51.465785,5.37313,0.31,21
135232,51.465785,5.37313,0.43,21
135232,51.465785,5.37313,0.29,21
135232,51.465785,5.37313,0.45,21
135232,51.465785,5.37313,0.45,21
135233,51.466011,5.372877,0.27,21
135233,51.466011,5.372877,0.33,21
135233,51.466011,5.372877,0.38,21
135233,51.466011,5.372877,0.46,21
135233,51.466011,5.372877,0.41,21
135233,51.466011,5.372877,0.46,21
135233,51.466011,5.372877,0.42,21
135233,51.466011,5.372877,0.43,21
135233,51.466011,5.372877,0.41,21
135234,51.466248,5.37267,0.37,21
135234,51.466248,5.37267,0.37,21
135234,51.466248,5.37267,0.45,21
135234,51.466248,5.37267,0.4,21
135234,51.466248,5.37267,0.4,21
135234,51.466248,5.37267,0.38,21
135234,51.466248,5.37267,0.69,21
135234,51.466248,5.37267,0.64,21
135234,51.466248,5.37267,0.64,21
135234,51.466248,5.37267,0.59,21
135235,51.466479,5.372519,0.55,20
135235,51.466479,5.372519,0.45,20
135235,51.466479,5.372519,0.5,20
135235,51.466479,5.372519,0.4,20
135235,51.466479,5.372519,0.28,20
135235,51.466479,5.372519,0.32,20
135235,51.466479,5.372519,0.43,20
135235,51.466479,5.372519,0.37,20
135235,51.466479,5.372519,0.38,20
135235,51.466479,5.372519,0.41,20
135236,51.466678,5.372432,0.41,20
135236,51.466678,5.372432,0.4,20
135236,51.466678,5.372432,0.38,20
135236,51.466678,5.372432,0.41,20
135236,51.466678,5.372432,0.36,20
135236,51.466678,5.372432,0.37,20
135236,51.466678,5.372432,0.4,20
135236,51.466678,5.372432,0.31,20
135236,51.466678,5.372432,0.28,20
135236,51.466678,5.372432,0.36,20
135237,51.466846,5.37239,0.38,19
135237,51.466846,5.37239,0.43,19
135237,51.466846,5.37239,0.47,19
135237,51.466846,5.37239,0.47,19
135237,51.466846,5.37239,0.43,19
135237,51.466846,5.37239,0.45,19
135237,51.466846,5.37239,0.43,19
135237,51.466846,5.37239,0.44,19
135237,51.466846,5.37239,0.44,19
135237,51.466846,5.37239,0.47,19
135238,51.466982,5.372369,0.52,19
135238,51.466982,5.372369,0.63,19
135238,51.466982,5.372369,0.62,19
135238,51.466982,5.372369,0.6,19
135238,51.466982,5.372369,0.65,19
135238,51.466982,5.372369,0.54,19
135238,51.466982,5.372369,0.55,19
135238,51.466982,5.372369,0.47,19
135238,51.466982,5.372369,0.31,19
135238,51.466982,5.372369,0.37,19
135239,51.467082,5.372338,0.48,20
135239,51.467082,5.372338,0.47,20
135239,51.467082,5.372338,0.47,20
135239,51.467082,5.372338,0.49,20
135239,51.467082,5.372338,0.56,20
135239,51.467082,5.372338,0.48,20
135239,51.467082,5.372338,0.48,20
135239,51.467082,5.372338,0.51,20
135239,51.467082,5.372338,0.5,20
135239,51.467082,5.372338,0.57,20
135240,51.467146,5.372288,0.47,20
135240,51.467146,5.372288,0.42,20
135240,51.467146,5.372288,0.38,20
135240,51.467146,5.372288,0.38,20
135240,51.467146,5.372288,0.36,20
135240,51.467146,5.372288,0.46,20
135240,51.467146,5.372288,0.33,20
135240,51.467146,5.372288,0.33,20
135240,51.467146,5.372288,0.37,20
135240,51.467146,5.372288,0.47,20
135241,51.467176,5.372215,0.48,20
135241,51.467176,5.372215,0.47,20
135241,51.467176,5.372215,0.48,20
135241,51.467176,5.372215,0.55,20
135241,51.467176,5.372215,0.61,20
135241,51.467176,5.372215,0.56,20
135241,51.467176,5.372215,0.6,20
135241,51.467176,5.372215,0.58,20
135241,51.467176,5.372215,0.6,20
135241,51.467176,5.372215,0.6,20
135242,51.467177,5.372131,0.59,20
135242,51.467177,5.372131,0.64,20
135242,51.467177,5.372131,0.58,20
135242,51.467177,5.372131,0.49,20
135242,51.467177,5.372131,0.47,20
135242,51.467177,5.372131,0.43,20
135242,51.467177,5.372131,0.36,20
135242,51.467177,5.372131,0.33,20
135242,51.467177,5.372131,0.28,20
135242,51.467177,5.372131,0.27,20
135243,51.467146,5.372055,0.32,20
135243,51.467146,5.372055,0.25,20
135243,51.467146,5.372055,0.22,20
135243,51.467146,5.372055,0.22,20
135243,51.467146,5.372055,0.21,20
135243,51.467146,5.372055,0.24,20
135243,51.467146,5.372055,0.23,20
135243,51.467146,5.372055,0.25,20
135243,51.467146,5.372055,0.28,20
135243,51.467146,5.372055,0.26,20
135244,51.467068,5.371998,0.22,20
135244,51.467068,5.371998,0.14,20
135244,51.467068,5.371998,0.06,20
135244,51.467068,5.371998,0.08,20
135244,51.467068,5.371998,0.13,20
135244,51.467068,5.371998,0.42,20
135244,51.467068,5.371998,0.5,20
135244,51.467068,5.371998,0.42,20
135244,51.467068,5.371998,0.43,20
135244,51.467068,5.371998,0.46,20
135245,51.466985,5.371918,0.4,19
135245,51.466985,5.371918,0.45,19
135245,51.466985,5.371918,0.45,19
135245,51.466985,5.371918,0.47,19
135245,51.466985,5.371918,0.43,19
135245,51.466985,5.371918,0.5,19
135245,51.466985,5.371918,0.49,19
135245,51.466985,5.371918,0.44,19
135245,51.466985,5.371918,0.5,19
135245,51.466985,5.371918,0.5,19
135245,51.466985,5.371918,0.46,19
135246,51.466902,5.371856,0.51,20
135246,51.466902,5.371856,0.51,20
135246,51.466902,5.371856,0.41,20
135246,51.466902,5.371856,0.42,20
135246,51.466902,5.371856,0.4,20
135246,51.466902,5.371856,0.41,20
135246,51.466902,5.371856,0.4,20
135246,51.466902,5.371856,0.37,20
135246,51.466902,5.371856,0.45,20
135247,51.466817,5.371856,0.42,19
135247,51.466817,5.371856,0.43,19
135247,51.466817,5.371856,0.41,19
135247,51.466817,5.371856,0.29,19
135247,51.466817,5.371856,0.32,19
135247,51.466817,5.371856,0.35,19
135247,51.466817,5.371856,0.3,19
135247,51.466817,5.371856,0.25,19
135247,51.466817,5.371856,0.34,19
135247,51.466817,5.371856,0.31,19
135248,51.466723,5.371916,0.27,19
135248,51.466723,5.371916,0.27,19
135248,51.466723,5.371916,0.29,19
135248,51.466723,5.371916,0.27,19
135248,51.466723,5.371916,0.24,19
135248,51.466723,5.371916,0.18,19
135248,51.466723,5.371916,0.25,19
135248,51.466723,5.371916,0.26,19
135248,51.466723,5.371916,0.19,19
135249,51.466615,5.372001,0.18,19
135249,51.466615,5.372001,0.12,19
135249,51.466615,5.372001,0.11,19
135249,51.466615,5.372001,0.09,19
135249,51.466615,5.372001,0.4,19
135249,51.466615,5.372001,0.16,19
135249,51.466615,5.372001,0.09,19
135249,51.466615,5.372001,0.27,19
135249,51.466615,5.372001,0.29,19
135249,51.466615,5.372001,0.14,19
135250,51.466499,5.37209,0.24,19
135250,51.466499,5.37209,0.34,19
135250,51.466499,5.37209,0.25,19
135250,51.466499,5.37209,0.17,19
135250,51.466499,5.37209,0.26,19
135250,51.466499,5.37209,0.27,19
135250,51.466499,5.37209,0.34,19
